
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Component in dry nodes in mol/L medium

VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_so4-2    ,t_fe+2     ,t_cu+2     ,t_na+      ,t_k+       ,t_ca+2     ,t_alo2-    ,t_sio2(aq) ,t_cl-      ,
ZONE T= "0.000000E+00 yr"  F=POINT
     14.340     -3.000      0.000  0.9832E-05  0.1677E-01  0.9832E+00  25.000  1.0000  4.1820  0.5508E-04  0.1407E-04  0.8216E-05  0.1084E-04  0.2537E-05  0.1647E-05  0.3130E-05  0.8713E-05  0.1296E-03
      0.000     -5.000      0.000  0.2645E-05  0.7355E+00  0.2645E+00  25.000  1.0000  4.2338  0.4860E-04  0.1223E-04  0.7250E-05  0.1075E-04  0.2357E-05  0.1575E-05  0.2760E-05  0.7805E-05  0.1296E-03
      0.254     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.2306  0.4899E-04  0.1235E-04  0.7308E-05  0.1076E-04  0.2368E-05  0.1579E-05  0.2782E-05  0.7860E-05  0.1296E-03
      0.900     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.2208  0.5019E-04  0.1272E-04  0.7486E-05  0.1078E-04  0.2401E-05  0.1593E-05  0.2850E-05  0.8028E-05  0.1296E-03
      2.247     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.2041  0.5226E-04  0.1332E-04  0.7796E-05  0.1081E-04  0.2458E-05  0.1616E-05  0.2968E-05  0.8318E-05  0.1296E-03
      5.215     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.1865  0.5449E-04  0.1392E-04  0.8129E-05  0.1084E-04  0.2520E-05  0.1640E-05  0.3096E-05  0.8631E-05  0.1296E-03
     10.790     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.1822  0.5505E-04  0.1406E-04  0.8212E-05  0.1084E-04  0.2536E-05  0.1646E-05  0.3128E-05  0.8709E-05  0.1296E-03
     14.340     -5.000      0.000  0.9884E-05  0.1158E-01  0.9884E+00  25.000  1.0000  4.1820  0.5508E-04  0.1407E-04  0.8216E-05  0.1084E-04  0.2537E-05  0.1647E-05  0.3130E-05  0.8713E-05  0.1296E-03
      0.000     -7.000      0.000  0.3291E-05  0.6709E+00  0.3291E+00  25.000  1.0000  4.2423  0.4761E-04  0.1194E-04  0.7102E-05  0.1074E-04  0.2329E-05  0.1564E-05  0.2704E-05  0.7668E-05  0.1296E-03
      0.254     -7.000      0.000  0.9933E-05  0.6735E-02  0.9933E+00  25.000  1.0000  4.2384  0.4808E-04  0.1209E-04  0.7172E-05  0.1075E-04  0.2342E-05  0.1570E-05  0.2730E-05  0.7733E-05  0.1296E-03
      0.900     -7.000      0.000  0.9933E-05  0.6735E-02  0.9933E+00  25.000  1.0000  4.2266  0.4949E-04  0.1253E-04  0.7383E-05  0.1077E-04  0.2382E-05  0.1585E-05  0.2810E-05  0.7931E-05  0.1296E-03
      2.247     -7.000      0.000  0.9933E-05  0.6734E-02  0.9933E+00  25.000  1.0000  4.2070  0.5190E-04  0.1322E-04  0.7742E-05  0.1080E-04  0.2448E-05  0.1612E-05  0.2947E-05  0.8268E-05  0.1296E-03
