
          ---- Gas vs. grid blocks at specified times ----

   Unit: 
    - Gas: partial pressure (bar)

VARIABLES =X,        Y,       Z,   T(C),    Sg ,    RH    ,o2(g)      ,
ZONE T= "0.000000E+00 yr"  F=POINT
      0.000    -15.000     0.000  25.000  0.0000E+00   1.000  0.2522E-66
      0.254    -15.000     0.000  25.000  0.0000E+00   1.000  0.2161E-66
      0.900    -15.000     0.000  25.000  0.0000E+00   1.000  0.1517E-66
      2.247    -15.000     0.000  25.000  0.0000E+00   1.000  0.1036E-66
      5.215    -15.000     0.000  25.000  0.0000E+00   1.000  0.7937E-67
     10.790    -15.000     0.000  25.000  0.0000E+00   1.000  0.7514E-67
     14.340    -15.000     0.000  25.000  0.0000E+00   1.000  0.7493E-67
      0.000    -17.000     0.000  25.000  0.0000E+00   1.000  0.1387E-66
      0.254    -17.000     0.000  25.000  0.0000E+00   1.000  0.1329E-66
      0.900    -17.000     0.000  25.000  0.0000E+00   1.000  0.1165E-66
      2.247    -17.000     0.000  25.000  0.0000E+00   1.000  0.9515E-67
      5.215    -17.000     0.000  25.000  0.0000E+00   1.000  0.7861E-67
     10.790    -17.000     0.000  25.000  0.0000E+00   1.000  0.7512E-67
     14.340    -17.000     0.000  25.000  0.0000E+00   1.000  0.7493E-67
      0.000    -19.000     0.000  25.000  0.0000E+00   1.000  0.1352E-66
      0.254    -19.000     0.000  25.000  0.0000E+00   1.000  0.1299E-66
      0.900    -19.000     0.000  25.000  0.0000E+00   1.000  0.1149E-66
      2.247    -19.000     0.000  25.000  0.0000E+00   1.000  0.9474E-67
      5.215    -19.000     0.000  25.000  0.0000E+00   1.000  0.7858E-67
     10.790    -19.000     0.000  25.000  0.0000E+00   1.000  0.7512E-67
     14.340    -19.000     0.000  25.000  0.0000E+00   1.000  0.7493E-67
      0.000    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.254    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.900    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      2.247    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      5.215    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
     10.790    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
     14.340    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
ZONE T= "0.545644E+00 yr"  F=POINT
      0.000     -0.000     0.000  25.000  0.9707E+00   1.000  0.2000E+00
      0.000     -1.000     0.000  25.000  0.7308E+00   1.000  0.2000E+00
      0.254     -1.000     0.000  25.000  0.2393E-01   1.000  0.1999E+00
      0.900     -1.000     0.000  25.000  0.2393E-01   1.000  0.1999E+00
      2.247     -1.000     0.000  25.000  0.2394E-01   1.000  0.1999E+00
      5.215     -1.000     0.000  25.000  0.2394E-01   1.000  0.1999E+00
     10.790     -1.000     0.000  25.000  0.2396E-01   1.000  0.1999E+00
     14.340     -1.000     0.000  25.000  0.2397E-01   1.000  0.1999E+00
      0.000     -3.000     0.000  25.000  0.7422E+00   1.000  0.2000E+00
      0.254     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
      0.900     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
      2.247     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
      5.215     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
     10.790     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
     14.340     -3.000     0.000  25.000  0.1679E-01   1.000  0.1999E+00
      0.000     -5.000     0.000  25.000  0.7356E+00   1.000  0.2000E+00
      0.254     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
      0.900     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
      2.247     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
      5.215     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
     10.790     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
     14.340     -5.000     0.000  25.000  0.1159E-01   1.000  0.1999E+00
      0.000     -7.000     0.000  25.000  0.6710E+00   1.000  0.2000E+00
      0.254     -7.000     0.000  25.000  0.6738E-02   1.000  0.1908E+00
      0.900     -7.000     0.000  25.000  0.6738E-02   1.000  0.1629E+00
      2.247     -7.000     0.000  25.000  0.6737E-02   1.000  0.1150E+00
      5.215     -7.000     0.000  25.000  0.6735E-02   1.000  0.5769E-01
     10.790     -7.000     0.000  25.000  0.6732E-02   1.000  0.3398E-01
     14.340     -7.000     0.000  25.000  0.6728E-02   1.000  0.3154E-01
      0.000     -9.000     0.000  25.000  0.3356E+00   1.000  0.2000E+00
      0.254     -9.000     0.000  25.000  0.9811E-03   1.000  0.1910E+00
      0.900     -9.000     0.000  25.000  0.9811E-03   1.000  0.1629E+00
      2.247     -9.000     0.000  25.000  0.9810E-03   1.000  0.1143E+00
      5.215     -9.000     0.000  25.000  0.9807E-03   1.000  0.5523E-01
     10.790     -9.000     0.000  25.000  0.9804E-03   1.000  0.3027E-01
     14.340     -9.000     0.000  25.000  0.9800E-03   1.000  0.2766E-01
      0.000    -11.000     0.000  25.000  0.0000E+00   1.000  0.1179E-20
      0.254    -11.000     0.000  25.000  0.0000E+00   1.000  0.7184E-24
      0.900    -11.000     0.000  25.000  0.0000E+00   1.000  0.2084E-58
      2.247    -11.000     0.000  25.000  0.0000E+00   1.000  0.1090E-64
      5.215    -11.000     0.000  25.000  0.0000E+00   1.000  0.7789E-66
     10.790    -11.000     0.000  25.000  0.0000E+00   1.000  0.1208E-66
     14.340    -11.000     0.000  25.000  0.0000E+00   1.000  0.8129E-67
      0.000    -13.000     0.000  25.000  0.0000E+00   1.000  0.4853E-59
      0.254    -13.000     0.000  25.000  0.0000E+00   1.000  0.2385E-65
      0.900    -13.000     0.000  25.000  0.0000E+00   1.000  0.7593E-66
      2.247    -13.000     0.000  25.000  0.0000E+00   1.000  0.8878E-67
      5.215    -13.000     0.000  25.000  0.0000E+00   1.000  0.3262E-67
     10.790    -13.000     0.000  25.000  0.0000E+00   1.000  0.2396E-67
     14.340    -13.000     0.000  25.000  0.0000E+00   1.000  0.2323E-67
      0.000    -15.000     0.000  25.000  0.0000E+00   1.000  0.6680E-67
      0.254    -15.000     0.000  25.000  0.0000E+00   1.000  0.6180E-67
      0.900    -15.000     0.000  25.000  0.0000E+00   1.000  0.4952E-67
      2.247    -15.000     0.000  25.000  0.0000E+00   1.000  0.3621E-67
      5.215    -15.000     0.000  25.000  0.0000E+00   1.000  0.2650E-67
     10.790    -15.000     0.000  25.000  0.0000E+00   1.000  0.2351E-67
     14.340    -15.000     0.000  25.000  0.0000E+00   1.000  0.2321E-67
      0.000    -17.000     0.000  25.000  0.0000E+00   1.000  0.3908E-67
      0.254    -17.000     0.000  25.000  0.0000E+00   1.000  0.3809E-67
      0.900    -17.000     0.000  25.000  0.0000E+00   1.000  0.3507E-67
      2.247    -17.000     0.000  25.000  0.0000E+00   1.000  0.3043E-67
      5.215    -17.000     0.000  25.000  0.0000E+00   1.000  0.2548E-67
     10.790    -17.000     0.000  25.000  0.0000E+00   1.000  0.2344E-67
     14.340    -17.000     0.000  25.000  0.0000E+00   1.000  0.2321E-67
      0.000    -19.000     0.000  25.000  0.0000E+00   1.000  0.3735E-67
      0.254    -19.000     0.000  25.000  0.0000E+00   1.000  0.3654E-67
      0.900    -19.000     0.000  25.000  0.0000E+00   1.000  0.3402E-67
      2.247    -19.000     0.000  25.000  0.0000E+00   1.000  0.2997E-67
      5.215    -19.000     0.000  25.000  0.0000E+00   1.000  0.2540E-67
     10.790    -19.000     0.000  25.000  0.0000E+00   1.000  0.2344E-67
     14.340    -19.000     0.000  25.000  0.0000E+00   1.000  0.2321E-67
      0.000    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.254    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      0.900    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      2.247    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
      5.215    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
     10.790    -20.000     0.000  25.000  0.0000E+00   1.000  0.1000E-39
